"","CustomerID","last_purchase","recency","frequency","monetary","one_time","avg_per_purchase","R","F","M","groupRFM","score","segment_recency","segment_frequency","segment_monetary"
"1717","13283",2011-10-11 09:50:00,59.6666666666667,2,93.66,"More than once",46.83,1,1,1,111,3,"Temporary idle","B. Regulars","Worst"
"1718","13285",2011-11-16 13:19:00,23.6666666666667,4,2709.12,"More than once",677.28,1,1,1,111,3,"Frequent","B. Regulars","Best"
"1719","13292",2011-11-01 10:04:00,38.6666666666667,2,578.94,"More than once",289.47,1,1,1,111,3,"Frequent","B. Regulars","Top - 75%"
"1720","13297",2011-12-02 09:32:00,7.66666666666667,4,2089.85,"More than once",522.4625,1,1,1,111,3,"Highly Active","B. Regulars","Best"
"1721","13298",2011-12-08 13:11:00,1.66666666666667,1,360,"One-timer",360,1,1,1,111,3,"Highly Active","C. Returning customers","Top - 75%"
"1722","13305",2011-12-05 15:15:00,4.66666666666667,10,2000.86,"More than once",200.086,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1723","13308",2011-11-17 09:31:00,22.6666666666667,3,1385.51,"More than once",461.836666666667,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1724","13309",2011-12-02 16:34:00,7.66666666666667,5,1456.79,"More than once",291.358,1,1,1,111,3,"Highly Active","A. Stellar customer","Top - 50%"
"1725","13310",2011-11-11 17:23:00,28.6666666666667,3,1132.03,"More than once",377.343333333333,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1726","13311",2011-12-05 12:55:00,4.66666666666667,2,598.57,"More than once",299.285,1,1,1,111,3,"Highly Active","B. Regulars","Top - 75%"
"1727","13313",2011-11-17 16:48:00,22.6666666666667,5,1555.32,"More than once",311.064,1,1,1,111,3,"Frequent","A. Stellar customer","Top - 50%"
"1728","13314",2011-12-08 12:29:00,1.66666666666667,3,775.94,"More than once",258.646666666667,1,1,1,111,3,"Highly Active","B. Regulars","Top - 50%"
"1729","13316",2011-11-02 13:40:00,37.6666666666667,4,5977.73,"More than once",1494.4325,1,1,1,111,3,"Frequent","B. Regulars","Best"
"1730","13317",2011-10-04 13:35:00,66.6666666666667,6,2273.68,"More than once",378.946666666667,1,1,1,111,3,"Temporary idle","A. Stellar customer","Best"
"1731","13318",2011-12-08 18:51:00,1.66666666666667,3,640.76,"More than once",213.586666666667,1,1,1,111,3,"Highly Active","B. Regulars","Top - 75%"
"1732","13319",2011-12-04 13:34:00,5.66666666666667,26,10845.55,"More than once",417.136538461539,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1733","13321",2011-09-28 15:24:00,72.6666666666667,2,567.36,"More than once",283.68,1,1,1,111,3,"Temporary idle","B. Regulars","Top - 75%"
"1734","13322",2011-11-22 14:21:00,17.6666666666667,1,199.48,"One-timer",199.48,1,1,1,111,3,"Frequent","C. Returning customers","Worst"
"1735","13323",2011-12-06 17:12:00,3.66666666666667,5,787.85,"More than once",157.57,1,1,1,111,3,"Highly Active","A. Stellar customer","Top - 50%"
"1736","13324",2011-11-03 16:28:00,36.6666666666667,10,7121.95,"More than once",712.195,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1737","13327",2011-11-01 10:21:00,38.6666666666667,8,3627.77,"More than once",453.47125,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1738","13329",2011-11-08 10:29:00,31.6666666666667,2,789,"More than once",394.5,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1739","13332",2011-11-25 13:30:00,14.6666666666667,1,350.9,"One-timer",350.9,1,1,1,111,3,"Highly Active","C. Returning customers","Top - 75%"
"1740","13340",2011-10-25 13:15:00,45.6666666666667,7,10736.48,"More than once",1533.78285714286,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1741","13344",2011-10-03 09:45:00,67.6666666666667,3,2543.72,"More than once",847.906666666667,1,1,1,111,3,"Temporary idle","B. Regulars","Best"
"1742","13347",2011-09-30 13:28:00,70.6666666666667,1,341.36,"One-timer",341.36,1,1,1,111,3,"Temporary idle","C. Returning customers","Top - 75%"
"1743","13348",2011-10-06 17:28:00,64.6666666666667,1,233.76,"One-timer",233.76,1,1,1,111,3,"Temporary idle","C. Returning customers","Worst"
"1744","13349",2011-11-29 08:07:00,10.6666666666667,1,247.32,"One-timer",247.32,1,1,1,111,3,"Highly Active","C. Returning customers","Worst"
"1745","13350",2011-11-23 16:33:00,16.6666666666667,2,979.12,"More than once",489.56,1,1,1,111,3,"Highly Active","B. Regulars","Top - 50%"
"1746","13351",2011-10-04 12:55:00,66.6666666666667,1,373.94,"One-timer",373.94,1,1,1,111,3,"Temporary idle","C. Returning customers","Top - 75%"
"1747","13352",2011-10-10 13:55:00,60.6666666666667,1,397.98,"One-timer",397.98,1,1,1,111,3,"Temporary idle","C. Returning customers","Top - 75%"
"1748","13354",2011-09-29 13:17:00,71.6666666666667,1,743.53,"One-timer",743.53,1,1,1,111,3,"Temporary idle","C. Returning customers","Top - 50%"
"1749","13359",2011-10-07 09:30:00,63.6666666666667,1,439.56,"One-timer",439.56,1,1,1,111,3,"Temporary idle","C. Returning customers","Top - 75%"
"1750","13362",2011-11-30 14:41:00,9.66666666666667,4,3090.74,"More than once",772.685,1,1,1,111,3,"Highly Active","B. Regulars","Best"
"1751","13363",2011-11-22 12:40:00,17.6666666666667,2,992.5,"More than once",496.25,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1752","13364",2011-09-29 18:13:00,71.6666666666667,1,134.96,"One-timer",134.96,1,1,1,111,3,"Temporary idle","C. Returning customers","Worst"
"1753","13365",2011-11-06 12:36:00,33.6666666666667,2,2225.37,"More than once",1112.685,1,1,1,111,3,"Frequent","B. Regulars","Best"
"1754","13366",2011-10-20 13:37:00,50.6666666666667,1,56.16,"One-timer",56.16,1,1,1,111,3,"Temporary idle","C. Returning customers","Worst"
"1755","13373",2011-10-10 10:51:00,60.6666666666667,3,3312.25,"More than once",1104.08333333333,1,1,1,111,3,"Temporary idle","B. Regulars","Best"
"1756","13379",2011-11-13 13:45:00,26.6666666666667,3,572.56,"More than once",190.853333333333,1,1,1,111,3,"Frequent","B. Regulars","Top - 75%"
"1757","13381",2011-11-08 11:58:00,31.6666666666667,6,3639.31,"More than once",606.551666666667,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1758","13384",2011-11-09 11:04:00,30.6666666666667,7,4151.93,"More than once",593.132857142857,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1759","13389",2011-11-28 14:01:00,11.6666666666667,3,797.96,"More than once",265.986666666667,1,1,1,111,3,"Highly Active","B. Regulars","Top - 50%"
"1760","13390",2011-09-26 08:38:00,74.6666666666667,1,544.08,"One-timer",544.08,1,1,1,111,3,"Temporary idle","C. Returning customers","Top - 75%"
"1761","13394",2011-12-08 11:36:00,1.66666666666667,8,2520.02,"More than once",315.0025,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1762","13396",2011-11-10 16:59:00,29.6666666666667,2,1360.99,"More than once",680.495,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1763","13397",2011-09-28 10:56:00,72.6666666666667,5,1544.13,"More than once",308.826,1,1,1,111,3,"Temporary idle","A. Stellar customer","Top - 50%"
"1764","13403",2011-11-22 08:28:00,17.6666666666667,1,75,"One-timer",75,1,1,1,111,3,"Frequent","C. Returning customers","Worst"
"1765","13404",2011-12-08 15:37:00,1.66666666666667,2,252.49,"More than once",126.245,1,1,1,111,3,"Highly Active","B. Regulars","Worst"
"1766","13405",2011-09-26 17:01:00,74.6666666666667,3,572.451,"More than once",190.817,1,1,1,111,3,"Temporary idle","B. Regulars","Top - 75%"
"1767","13410",2011-11-15 15:33:00,24.6666666666667,5,1003.06,"More than once",200.612,1,1,1,111,3,"Frequent","A. Stellar customer","Top - 50%"
"1768","13416",2011-10-27 08:56:00,43.6666666666667,2,712.5,"More than once",356.25,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1769","13417",2011-12-05 08:49:00,4.66666666666667,2,640.83,"More than once",320.415,1,1,1,111,3,"Highly Active","B. Regulars","Top - 75%"
"1770","13418",2011-11-28 10:23:00,11.6666666666667,18,6127.43,"More than once",340.412777777778,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1771","13419",2011-10-07 12:49:00,63.6666666666667,1,221.06,"One-timer",221.06,1,1,1,111,3,"Temporary idle","C. Returning customers","Worst"
"1772","13421",2011-10-30 14:21:00,40.6666666666667,2,1851.08,"More than once",925.54,1,1,1,111,3,"Frequent","B. Regulars","Best"
"1773","13422",2011-10-06 13:42:00,64.6666666666667,1,2626.3,"One-timer",2626.3,1,1,1,111,3,"Temporary idle","C. Returning customers","Best"
"1774","13426",2011-12-09 08:59:00,0.666666666666667,10,3641.32,"More than once",364.132,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1775","13427",2011-11-20 13:02:00,19.6666666666667,3,582.6,"More than once",194.2,1,1,1,111,3,"Frequent","B. Regulars","Top - 75%"
"1776","13428",2011-11-29 14:20:00,10.6666666666667,1,218.47,"One-timer",218.47,1,1,1,111,3,"Highly Active","C. Returning customers","Worst"
"1777","13429",2011-11-29 09:10:00,10.6666666666667,4,1006.8,"More than once",251.7,1,1,1,111,3,"Highly Active","B. Regulars","Top - 50%"
"1778","13430",2011-11-21 08:19:00,18.6666666666667,2,679.45,"More than once",339.725,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1779","13431",2011-10-03 13:49:00,67.6666666666667,2,1269.1,"More than once",634.55,1,1,1,111,3,"Temporary idle","B. Regulars","Top - 50%"
"1780","13434",2011-09-26 14:30:00,74.6666666666667,2,534.24,"More than once",267.12,1,1,1,111,3,"Temporary idle","B. Regulars","Top - 75%"
"1781","13435",2011-12-04 14:45:00,5.66666666666667,7,3809.89,"More than once",544.27,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1782","13436",2011-12-08 10:33:00,1.66666666666667,1,196.89,"One-timer",196.89,1,1,1,111,3,"Highly Active","C. Returning customers","Worst"
"1783","13437",2011-11-25 14:00:00,14.6666666666667,7,3408.06,"More than once",486.865714285714,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1784","13447",2011-11-16 13:38:00,23.6666666666667,3,1129.14,"More than once",376.38,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1785","13448",2011-11-23 12:33:00,16.6666666666667,6,3539.37,"More than once",589.895,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1786","13449",2011-11-16 08:28:00,23.6666666666667,1,291.88,"One-timer",291.88,1,1,1,111,3,"Frequent","C. Returning customers","Worst"
"1787","13450",2011-11-13 11:54:00,26.6666666666667,6,2043.72,"More than once",340.62,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1788","13451",2011-11-13 15:58:00,26.6666666666667,5,2976.15,"More than once",595.23,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1789","13455",2011-11-15 11:21:00,24.6666666666667,2,1058.34,"More than once",529.17,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1790","13456",2011-11-22 09:18:00,17.6666666666667,6,1766.72,"More than once",294.453333333333,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1791","13458",2011-12-02 15:29:00,7.66666666666667,14,9646.57,"More than once",689.040714285714,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1792","13460",2011-11-10 17:17:00,29.6666666666667,2,183.44,"More than once",91.72,1,1,1,111,3,"Frequent","B. Regulars","Worst"
"1793","13461",2011-11-01 09:01:00,38.6666666666667,3,1445,"More than once",481.666666666667,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1794","13464",2011-10-12 15:01:00,58.6666666666667,1,674.68,"One-timer",674.68,1,1,1,111,3,"Temporary idle","C. Returning customers","Top - 50%"
"1795","13467",2011-11-29 10:01:00,10.6666666666667,2,1083.71,"More than once",541.855,1,1,1,111,3,"Highly Active","B. Regulars","Top - 50%"
"1796","13468",2011-12-08 10:39:00,1.66666666666667,37,5704.97,"More than once",154.188378378378,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1797","13471",2011-12-08 15:44:00,1.66666666666667,4,2531.58,"More than once",632.895,1,1,1,111,3,"Highly Active","B. Regulars","Best"
"1798","13473",2011-10-10 11:20:00,60.6666666666667,2,422.64,"More than once",211.32,1,1,1,111,3,"Temporary idle","B. Regulars","Top - 75%"
"1799","13477",2011-11-02 12:04:00,37.6666666666667,6,1454.58,"More than once",242.43,1,1,1,111,3,"Frequent","A. Stellar customer","Top - 50%"
"1800","13481",2011-10-25 09:07:00,45.6666666666667,5,1804.56,"More than once",360.912,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1801","13483",2011-10-05 11:53:00,65.6666666666667,1,140.34,"One-timer",140.34,1,1,1,111,3,"Temporary idle","C. Returning customers","Worst"
"1802","13487",2011-10-13 12:07:00,57.6666666666667,3,575.4,"More than once",191.8,1,1,1,111,3,"Temporary idle","B. Regulars","Top - 75%"
"1803","13488",2011-11-22 14:41:00,17.6666666666667,13,8968.31,"More than once",689.87,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1804","13491",2011-10-19 08:32:00,51.6666666666667,10,1215.82,"More than once",121.582,1,1,1,111,3,"Temporary idle","A. Stellar customer","Top - 50%"
"1805","13495",2011-12-02 11:21:00,7.66666666666667,5,2044.87,"More than once",408.974,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1806","13496",2011-11-29 10:58:00,10.6666666666667,2,653.33,"More than once",326.665,1,1,1,111,3,"Highly Active","B. Regulars","Top - 50%"
"1807","13499",2011-11-22 11:21:00,17.6666666666667,5,1159.11,"More than once",231.822,1,1,1,111,3,"Frequent","A. Stellar customer","Top - 50%"
"1808","13500",2011-11-16 15:35:00,23.6666666666667,3,1166.77,"More than once",388.923333333333,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1809","13502",2011-11-23 10:39:00,16.6666666666667,3,292,"More than once",97.3333333333333,1,1,1,111,3,"Highly Active","B. Regulars","Worst"
"1810","13503",2011-09-29 13:23:00,71.6666666666667,1,216.85,"One-timer",216.85,1,1,1,111,3,"Temporary idle","C. Returning customers","Worst"
"1811","13504",2011-10-06 13:20:00,64.6666666666667,1,295.93,"One-timer",295.93,1,1,1,111,3,"Temporary idle","C. Returning customers","Worst"
"1812","13507",2011-12-06 13:13:00,3.66666666666667,4,2479.16,"More than once",619.79,1,1,1,111,3,"Highly Active","B. Regulars","Best"
"1813","13509",2011-12-01 10:10:00,8.66666666666667,7,979.72,"More than once",139.96,1,1,1,111,3,"Highly Active","A. Stellar customer","Top - 50%"
"1814","13510",2011-12-08 13:46:00,1.66666666666667,4,1791.56,"More than once",447.89,1,1,1,111,3,"Highly Active","B. Regulars","Best"
"1815","13514",2011-09-27 09:39:00,73.6666666666667,1,152.2,"One-timer",152.2,1,1,1,111,3,"Temporary idle","C. Returning customers","Worst"
"1816","13515",2011-09-28 11:26:00,72.6666666666667,4,891.12,"More than once",222.78,1,1,1,111,3,"Temporary idle","B. Regulars","Top - 50%"
"1817","13516",2011-11-18 13:15:00,21.6666666666667,3,1389.41,"More than once",463.136666666667,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1818","13517",2011-10-11 11:43:00,59.6666666666667,3,2128.42,"More than once",709.473333333333,1,1,1,111,3,"Temporary idle","B. Regulars","Best"
"1819","13521",2011-12-08 13:50:00,1.66666666666667,3,1093.65,"More than once",364.55,1,1,1,111,3,"Highly Active","B. Regulars","Top - 50%"
"1820","13522",2011-11-09 15:11:00,30.6666666666667,1,125.8,"One-timer",125.8,1,1,1,111,3,"Frequent","C. Returning customers","Worst"
"1821","13523",2011-11-06 15:11:00,33.6666666666667,5,3964.88,"More than once",792.976,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1822","13524",2011-10-30 12:34:00,40.6666666666667,5,680.18,"More than once",136.036,1,1,1,111,3,"Frequent","A. Stellar customer","Top - 50%"
"1823","13525",2011-11-25 12:01:00,14.6666666666667,2,628.78,"More than once",314.39,1,1,1,111,3,"Highly Active","B. Regulars","Top - 75%"
"1824","13527",2011-11-06 12:04:00,33.6666666666667,7,2287.51,"More than once",326.787142857143,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1825","13532",2011-11-06 12:25:00,33.6666666666667,1,210.31,"One-timer",210.31,1,1,1,111,3,"Frequent","C. Returning customers","Worst"
"1826","13534",2011-12-07 14:52:00,2.66666666666667,25,5870.08,"More than once",234.8032,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1827","13536",2011-12-08 16:38:00,1.66666666666667,7,3448.29,"More than once",492.612857142857,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1828","13538",2011-10-27 16:34:00,43.6666666666667,7,1280.85,"More than once",182.978571428571,1,1,1,111,3,"Frequent","A. Stellar customer","Top - 50%"
"1829","13544",2011-10-31 11:57:00,39.6666666666667,2,291.41,"More than once",145.705,1,1,1,111,3,"Frequent","B. Regulars","Worst"
"1830","13546",2011-11-27 14:50:00,12.6666666666667,3,626.99,"More than once",208.996666666667,1,1,1,111,3,"Highly Active","B. Regulars","Top - 75%"
"1831","13549",2011-11-14 09:20:00,25.6666666666667,7,918.2,"More than once",131.171428571429,1,1,1,111,3,"Frequent","A. Stellar customer","Top - 50%"
"1832","13552",2011-10-04 15:19:00,66.6666666666667,12,3740.07,"More than once",311.6725,1,1,1,111,3,"Temporary idle","A. Stellar customer","Best"
"1833","13555",2011-09-27 12:36:00,73.6666666666667,4,4149.28,"More than once",1037.32,1,1,1,111,3,"Temporary idle","B. Regulars","Best"
"1834","13557",2011-11-11 15:24:00,28.6666666666667,2,584.06,"More than once",292.03,1,1,1,111,3,"Frequent","B. Regulars","Top - 75%"
"1835","13558",2011-12-04 11:24:00,5.66666666666667,4,605.06,"More than once",151.265,1,1,1,111,3,"Highly Active","B. Regulars","Top - 75%"
"1836","13560",2011-12-02 13:11:00,7.66666666666667,1,174.37,"One-timer",174.37,1,1,1,111,3,"Highly Active","C. Returning customers","Worst"
"1837","13565",2011-11-20 14:33:00,19.6666666666667,2,240.22,"More than once",120.11,1,1,1,111,3,"Frequent","B. Regulars","Worst"
"1838","13566",2011-10-30 11:59:00,40.6666666666667,2,874.71,"More than once",437.355,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1839","13569",2011-11-22 13:07:00,17.6666666666667,2,373.75,"More than once",186.875,1,1,1,111,3,"Frequent","B. Regulars","Top - 75%"
"1840","13571",2011-11-27 10:47:00,12.6666666666667,12,2092.32,"More than once",174.36,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1841","13573",2011-10-20 14:33:00,50.6666666666667,2,294.4,"More than once",147.2,1,1,1,111,3,"Temporary idle","B. Regulars","Worst"
"1842","13575",2011-11-16 13:14:00,23.6666666666667,5,732.07,"More than once",146.414,1,1,1,111,3,"Frequent","A. Stellar customer","Top - 50%"
"1843","13576",2011-11-29 15:34:00,10.6666666666667,18,6717.34,"More than once",373.185555555556,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1844","13577",2011-11-14 15:19:00,25.6666666666667,4,1687.6,"More than once",421.9,1,1,1,111,3,"Frequent","B. Regulars","Best"
"1845","13579",2011-11-25 08:41:00,14.6666666666667,2,467.04,"More than once",233.52,1,1,1,111,3,"Highly Active","B. Regulars","Top - 75%"
"1846","13587",2011-10-07 12:31:00,63.6666666666667,1,712.4,"One-timer",712.4,1,1,1,111,3,"Temporary idle","C. Returning customers","Top - 50%"
"1847","13588",2011-11-24 10:42:00,15.6666666666667,9,2478.95,"More than once",275.438888888889,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1848","13589",2011-11-25 12:10:00,14.6666666666667,2,379.65,"More than once",189.825,1,1,1,111,3,"Highly Active","B. Regulars","Top - 75%"
"1849","13590",2011-11-28 12:54:00,11.6666666666667,6,1981.92,"More than once",330.32,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1850","13591",2011-10-06 12:26:00,64.6666666666667,3,1117.13,"More than once",372.376666666667,1,1,1,111,3,"Temporary idle","B. Regulars","Top - 50%"
"1851","13592",2011-11-04 09:49:00,35.6666666666667,4,247.96,"More than once",61.99,1,1,1,111,3,"Frequent","B. Regulars","Worst"
"1852","13594",2011-10-18 10:19:00,52.6666666666667,1,396.97,"One-timer",396.97,1,1,1,111,3,"Temporary idle","C. Returning customers","Top - 75%"
"1853","13596",2011-12-04 12:01:00,5.66666666666667,2,697.04,"More than once",348.52,1,1,1,111,3,"Highly Active","B. Regulars","Top - 50%"
"1854","13598",2011-10-23 14:28:00,47.6666666666667,1,180.17,"One-timer",180.17,1,1,1,111,3,"Frequent","C. Returning customers","Worst"
"1855","13599",2011-12-08 16:10:00,1.66666666666667,21,5153.67,"More than once",245.412857142857,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1856","13601",2011-10-25 17:31:00,45.6666666666667,2,693.32,"More than once",346.66,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1857","13602",2011-10-06 11:47:00,64.6666666666667,1,428.89,"One-timer",428.89,1,1,1,111,3,"Temporary idle","C. Returning customers","Top - 75%"
"1858","13603",2011-11-13 15:57:00,26.6666666666667,1,164.34,"One-timer",164.34,1,1,1,111,3,"Frequent","C. Returning customers","Worst"
"1859","13606",2011-11-10 17:46:00,29.6666666666667,3,280.54,"More than once",93.5133333333333,1,1,1,111,3,"Frequent","B. Regulars","Worst"
"1860","13607",2011-10-30 16:17:00,40.6666666666667,1,678.01,"One-timer",678.01,1,1,1,111,3,"Frequent","C. Returning customers","Top - 50%"
"1861","13610",2011-11-27 15:38:00,12.6666666666667,7,1131.88,"More than once",161.697142857143,1,1,1,111,3,"Highly Active","A. Stellar customer","Top - 50%"
"1862","13614",2011-11-15 14:47:00,24.6666666666667,4,1610.46,"More than once",402.615,1,1,1,111,3,"Frequent","B. Regulars","Best"
"1863","13617",2011-10-30 13:50:00,40.6666666666667,3,544.18,"More than once",181.393333333333,1,1,1,111,3,"Frequent","B. Regulars","Top - 75%"
"1864","13623",2011-11-09 12:00:00,30.6666666666667,5,747.78,"More than once",149.556,1,1,1,111,3,"Frequent","A. Stellar customer","Top - 50%"
"1865","13627",2011-10-11 14:20:00,59.6666666666667,5,1638.47,"More than once",327.694,1,1,1,111,3,"Temporary idle","A. Stellar customer","Best"
"1866","13629",2011-11-16 13:21:00,23.6666666666667,11,7792.36,"More than once",708.396363636364,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1867","13630",2011-12-04 15:16:00,5.66666666666667,7,2031.78,"More than once",290.254285714286,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1868","13632",2011-11-15 10:51:00,24.6666666666667,5,2121.27,"More than once",424.254,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1869","13634",2011-11-06 13:40:00,33.6666666666667,5,1575.16,"More than once",315.032,1,1,1,111,3,"Frequent","A. Stellar customer","Top - 50%"
"1870","13635",2011-10-03 10:55:00,67.6666666666667,1,1071.03,"One-timer",1071.03,1,1,1,111,3,"Temporary idle","C. Returning customers","Top - 50%"
"1871","13636",2011-11-03 10:30:00,36.6666666666667,5,949.12,"More than once",189.824,1,1,1,111,3,"Frequent","A. Stellar customer","Top - 50%"
"1872","13637",2011-10-18 13:32:00,52.6666666666667,3,810.5,"More than once",270.166666666667,1,1,1,111,3,"Temporary idle","B. Regulars","Top - 50%"
"1873","13638",2011-11-24 10:38:00,15.6666666666667,1,122.64,"One-timer",122.64,1,1,1,111,3,"Highly Active","C. Returning customers","Worst"
"1874","13639",2011-09-26 13:36:00,74.6666666666667,1,1033.34,"One-timer",1033.34,1,1,1,111,3,"Temporary idle","C. Returning customers","Top - 50%"
"1875","13643",2011-11-08 15:37:00,31.6666666666667,3,519.44,"More than once",173.146666666667,1,1,1,111,3,"Frequent","B. Regulars","Top - 75%"
"1876","13644",2011-11-23 14:07:00,16.6666666666667,4,2624.26,"More than once",656.065,1,1,1,111,3,"Highly Active","B. Regulars","Best"
"1877","13647",2011-11-30 12:00:00,9.66666666666667,4,1678.12,"More than once",419.53,1,1,1,111,3,"Highly Active","B. Regulars","Best"
"1878","13650",2011-11-23 12:22:00,16.6666666666667,6,1836.34,"More than once",306.056666666667,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1879","13651",2011-11-04 14:59:00,35.6666666666667,2,94.2,"More than once",47.1,1,1,1,111,3,"Frequent","B. Regulars","Worst"
"1880","13652",2011-10-25 08:51:00,45.6666666666667,3,1095.08,"More than once",365.026666666667,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1881","13654",2011-10-27 16:24:00,43.6666666666667,6,2707.33,"More than once",451.221666666667,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1882","13657",2011-11-29 12:32:00,10.6666666666667,2,382.14,"More than once",191.07,1,1,1,111,3,"Highly Active","B. Regulars","Top - 75%"
"1883","13658",2011-11-30 10:13:00,9.66666666666667,5,2639.17,"More than once",527.834,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1884","13666",2011-10-10 15:39:00,60.6666666666667,3,84.65,"More than once",28.2166666666667,1,1,1,111,3,"Temporary idle","B. Regulars","Worst"
"1885","13668",2011-12-07 12:11:00,2.66666666666667,21,6363.59,"More than once",303.028095238095,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1886","13669",2011-10-20 09:32:00,50.6666666666667,2,218.55,"More than once",109.275,1,1,1,111,3,"Temporary idle","B. Regulars","Worst"
"1887","13673",2011-11-21 12:11:00,18.6666666666667,2,396.92,"More than once",198.46,1,1,1,111,3,"Frequent","B. Regulars","Top - 75%"
"1888","13680",2011-12-08 13:47:00,1.66666666666667,4,3722.42,"More than once",930.605,1,1,1,111,3,"Highly Active","B. Regulars","Best"
"1889","13681",2011-11-22 11:13:00,17.6666666666667,4,827.83,"More than once",206.9575,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1890","13685",2011-12-07 11:41:00,2.66666666666667,7,3119.44,"More than once",445.634285714286,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1891","13689",2011-10-07 13:21:00,63.6666666666667,1,910,"One-timer",910,1,1,1,111,3,"Temporary idle","C. Returning customers","Top - 50%"
"1892","13690",2011-10-11 15:03:00,59.6666666666667,1,172.25,"One-timer",172.25,1,1,1,111,3,"Temporary idle","C. Returning customers","Worst"
"1893","13692",2011-11-15 11:17:00,24.6666666666667,3,1488.32,"More than once",496.106666666667,1,1,1,111,3,"Frequent","B. Regulars","Top - 50%"
"1894","13695",2011-11-08 14:26:00,31.6666666666667,15,2504.13,"More than once",166.942,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1895","13697",2011-11-01 09:14:00,38.6666666666667,1,151.3,"One-timer",151.3,1,1,1,111,3,"Frequent","C. Returning customers","Worst"
"1896","13700",2011-11-13 13:00:00,26.6666666666667,10,2265.12,"More than once",226.512,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1897","13704",2011-12-04 15:13:00,5.66666666666667,9,2308.06,"More than once",256.451111111111,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1898","13705",2011-12-02 12:32:00,7.66666666666667,3,711.86,"More than once",237.286666666667,1,1,1,111,3,"Highly Active","B. Regulars","Top - 50%"
"1899","13709",2011-12-06 10:28:00,3.66666666666667,13,6328.05,"More than once",486.773076923077,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1900","13710",2011-11-08 08:16:00,31.6666666666667,1,180.48,"One-timer",180.48,1,1,1,111,3,"Frequent","C. Returning customers","Worst"
